content,score,sentiment
"aku senang sekali ada Tokopedia ini ,semoga sejahtera Tokopedia",5,positive
Lelet tp ok,5,positive
skrg udh ga ada free ongkir dan diskon,1,negative
aaplikasi mantap,5,positive
"BANYAK TOKO PENIPU!!!!! baru kali ini saya belanja di tokopedia kena tipu, saya beli barang yang katanya lagi diskon sudah saya cek out terus ditunggu 2 hari, setelah barang datang ternyata barangnya enggak sesuai sama gambar dan deskripsinya, masa saya cek out 200 ribu yang dateng malah barang yang harganya 10 ribu, Sudah saya ajukan komplen tadi pagi harus nunggu 2 hari buat persetujuan otomatisnya karena tokonya udah ditutup sama tokped nya, gatau gimana nih nasib uang saya",1,negative
terimaksi,5,positive
isi token listrik prosesnya lamaa,1,negative
"notifikasi update terlalu menganggu, bisa tidak notifikasi hanya sekali saja",3,negative
sangat membantu dan terima kasih🙏,4,positive
"semakin diupdate semakin ngebug nih app. baru buka, signal/jaringan langsung down. kalau begini terus gimana mau dukung startup lokal???",3,negative
bagus banget.,5,positive
keren banget,5,positive
ini kendala mulu layanan apk nya gimna atuh ga pernah beres servernya,1,negative
"proteksi perlindungan konsumen jauh dari yg diharapkan. penjual suka menipu bebas berjualan. saat kita komplain dgn bukti yg ada, kok malah uang kita nggak kembali sama sekali dan solusinya cenderung hanya ngandalin sistem, padahal penipu sudah faham celahnya dan ngambil selisih untung yg lumayan.",1,negative
"Beberapa tahun lalu pakai Tokped lancar aja. Tapi lama-lama pengiriman lambat & tidak ada tindakan tegas dari Tokped ke kurir, alhasil pesanan sering lambat, pengiriman 1 kota aja bisa sampai 2 Minggu. Intinya perlindungan ke konsumen lemah. Akhirnya berhenti pakai Tokped dan ganti ke Oyen. Di oyen , konsumen bener2 dilindungi, telat dikit dikasih voucher dan bisa langsung cancel kalo kurir/penjual lambat. Iseng nyoba Tokped lagi dan ttp gak enak. Intinya pake oyen aja, jgn pake Tokped.",1,negative
Tidak dapat bebas ongkir 🫠,1,negative
"puas ,saya hanya perlu bilang tingkatkan lg persaingan mutu barang,saya yakin semua orang suka Tokopedia,dan semoga kedepannya saya bisa gunakan kelebihan dari toko pedia seperti pinjaman. ataupun yg lainnya",5,positive
"aplikasi buruk saya terpaksa bayar karna ini kasus penipuan saya beli minyak seharga 119 136 tp yg dikirim sisir seharga seribu perak tapi dari tokopedia solusinya harus pengembalian barang dulu baru bisa kembali dana,,karna saya br x ini ngalamin dan saya d persulit untuk pngembalian barang,,saya ga ngerti saya bru d apl ini kena penipuan d apl orange dan ungu mah ga pernah,,mereka ga mendukung toko2 penipu apkikasi jelek👎👎👎👎👊👊merugikan konsumen",1,negative
"respon admin TokopediaCare nya, 10 menit aku nunggu tapi ga ada respon lanjut dari adminnya, dari 10x chat admin TokopediaCare paling cuma 1x yang responnya cepat",1,negative
BANGKRUTT GAK ADA DREE ONGKIR LAGI,1,negative
sangat manfaat,5,positive
Sangat bagus,5,positive
"aplikasi ny bagus sy suka cuma kendala d filter ajh, setiap ada transaksi GK muncul d filter",5,positive
kena tipu ngak respon cepat,1,negative
"Terima - kasih....., jaga account pelanggan dari peretas.'.......",4,positive
mantap,5,positive
cocok dengan tokopedia,5,positive
mudah dan aman,5,positive
aplikasinya terlalu berat,4,positive
sudah 3 kali cancel barang karena barang yang di beli 1x24 jam tidak di respon utk di kirim.padahal sudah tanya stock ready.. penjual malas apa bohong ketersediaan barang? tolong blokir penjual nakal...,1,negative
bagus,5,positive
kenapa hanya ada ulasan buat penjual ga ada ulasan buat kurir ekspedisi,1,negative
saya sangat puas menggunakan apk Tokopedia,5,positive
"banyak grtis ongkir, tapi kenapah ya sekarang sering gangguan lemot",5,positive
Mantap,5,positive
oke,5,positive
"kenapa alamat saya di invoice tokopedia selalu tdk lengkap,bikin barang lama sampai samapai"" kalo saya cek resi di jasa kirim selalu bermasalah karna alamat.padahal alamat yang saya pakai sm seperti di alamat toko orange,di toko orange paket saya selalu tepat waktu gak pernah ada masalah alamat!! tokopedia aneh sok tau..alamat saya kenapa jadi PAGEDANGAN BALARA!! itu darima AUTO UINSTAL SETELAH TRANSAKI SAYA SELESAI!!",1,negative
tidak dapat memberikan solusi kendala customer 👎👎👎,1,negative
gak mau konek Go Pay,2,negative
aplikasi toko pedia sangat mudah untuk berbelanja,5,positive
sort by price nya rusak,2,negative
"Dulu jadi apk.andalan buat belanja online,tp skrg sdh pindah ke toko orange... ongkir masih terlalu mahal u order barang ukuran kecil via jasa reguler,apalagi u wilayah Indonesia timur..voucher diakon & gratis ongkir cm omong kosong.cocok kl order barang yang besar dan berat via jasa cargo. saya yakin sebentar lg gulung tikar seperti buk*lapak. Kalah jauh bersaing sama sopi",1,negative
buruk,1,negative
barang di tahan pihak berwajib di komplain malah ga ada respon,1,negative
"sangat membantu, sering sering discount yah Tokopedia",5,positive
"padahal saya member silver,tapi makin kesini saya bebelanja makin mahal",2,negative
"makin lama makin ribet tokped, beda sama pesaingnya toko Oren, kalo ribet begini orang orang juga jdi males, harus verifikasi lah harus itu lah, nga bisa di buka lah harus buka di desktop, ribet banged zaman skrang masih di bkin ribet",2,negative
banyak penawaran bonus hasilnya setelah cekout .... zonk,1,negative
"Udah lama jadi seller di Tokped, skrg buat bikin iklan nya udah ga bisa. prosesnya ribet. aplikasi bagus begini malah join aplikasi penurun IQ buat jualan. ckckckck",1,negative
saya pelajari lebih lanjut tentang barang yang ada di tokopedia,5,positive
yg di beli foam lance malah yg datang baju parah tokped,1,negative
"semenjak gabung ke tiktok jadi absurd nih aplikasi, lelet banget buat loading buka pesanan sama tampilan nya terlalu banyak ga simple seperti versi sebelumnya",1,negative
Btl2 bagus sy akan berlangganan trs,5,positive
bagus,5,positive
baik,4,positive
Apk lemot,1,negative
tokopedia dan para penjual didalamnya banyak penipu dan ketika kita mau komplain jaringan selalu error tokopedia ini tidak ramah dgn penggunanya.,1,negative
Oke,5,positive
"makin hari ribet banget belanja disini,gw belanja disini hanya karena kepepet doan",1,negative
"bagus pengguna baru dapet diskon 3,500 pls ongkir gratis bagus banget",5,positive
"refund dana berbelit-belit. toko penjual nipu, tokonya ditutup permanent sm tokped. sedangkan barang ngegantung di warehouse ekspedisi. di suruh sabar dr tgl 19 Juli sampe Agustus blm ada kejelasan. udahlah kecewa.",1,negative
pekok,1,negative
"sudah saatnya ke orange dulu wkw ongkir ada gila gilanya nih si ijo, selisih bisa 30 ribuan",1,negative
"aplikasi Tokopedia mudah di gunakan , rekomen banget !",5,positive
"voucher diskon kalau bisa, di perbanyak min biar kayak shoppe rame penggunanya",5,positive
terlalu mahal disini. kalo ada masalah malah ngobrol sama robot. ga ada solusi. 😆,1,negative
mantap,4,positive
"tolong segera fix tidak bisa pilih promo di app versi android,, sudah ter klik namun tidak nempel",1,negative
"alhamdulillah, selalu lancar beli paket data di tokped..",5,positive
"barang yg di jual berkualitas sesuai harga , cuman ongkos kirim yang terlalu mahal",5,positive
"Bagus.. sayangnya...BANYAK SELLER YANG TIDAK MENGIRIMKAN PESANANNYA, PEMBATALAN PESANAN HARUS NUNGGU PERSETUJUAN SELLER.....SI ORANGE SYSTEMNYA SUDAH MATANG.... PERBAIKI SYSTEMNYA...",3,negative
"Hapus Expedisi JNE.. paling lama, track nya paling ngga jelas.. paling males, paling kesel jika dapt expedisi nya JNE 😡",5,positive
SEKARANG BANYAK PENJUAL PENIPU TAPI DI PELIHARA SAMA TOKPED,1,negative
"belanja dari tgl 25 Juli , estimasi sampai 28, Juli , , sekarang udah tgl 2 agustus,, barang di lacak gak bergerak,, , kolom komplain di klik isinya malah pembatalan dari pembeli,, , hub cs susah banget,, dijawab robot,, katanya pembeli yg batalin,, , sekalinya cs jawab, tunggu investigasi sampai tgl 4 Agustus,, , berdasarkan pengalaman saya belanja online sejak thn 2016 ,, ini adalah ciri ciri e-comer mau bangkrut",1,negative
cs tidak ada. duit saya ketahan sudah 2 bulan . sama cs bot cuma disuruh nunggu. Tutup saja tokopedia !!!,1,negative
"Sekarang batas waktu dari proses sampe ke pengiriman sampe 5 hari, kalo gak di kirim nunggu 5hari baru uang balik, pembatalan ribet, kalo dapet penjual lemot kita harus nunggu 5hari dulu, buat yg laen kalo lagi perlu buru buru jangan di tokopedia dah, ribet lama prosesnya..",1,negative
"kurir rekomendasi tapi gak rekomended. 4 hari pengiriman cuman di oper oper kurir bolak balik, gak ngerti lagi sama kurir rekomendasi. ini merugikan pembeli",1,negative
mantap,5,positive
mantap👍👍,5,positive
ni tokped niat jualan kagak sih.. masa gak bisa cek out... makin rusak aja ni toko...,1,negative
toko amanah,5,positive
Terimakasih 🫰,5,positive
toko pedia sangaat membantu terimakasih toko pedia,5,positive
payah saya isi token dalam proses terus giliran di cancel uangnya gak kembali,1,negative
keren,5,positive
"Gratis ongkir returnya palsu, buktinya ga ada yg jemput. Kirim sendiri pake duit sendiri ga ada biaya balik. Saya punya akun pake ktp & lebih dari 5 tahun suka di tuding pemilik akun ganda.",1,negative
"baru pertama pake toko online yang csnya lambat ga menjawab pertanyaan apapun dan refundnya gajelas, uang lumayan 2,5jt gaada kabar sama sekali refund nya. sangat sangat kecewa",1,negative
dendanya terlalu mahal,1,negative
🥰🥰🥰,5,positive
bagus sekali dan cepat,4,positive
yahahah beli pulsa pake promo malah transaksi gagal trus makan ni bintang satu bjingan,1,negative
tokopedia makin sini makin bermasalah aplikasinya loading terus retur barang sudah tidak ada investigasi bahwa barang sudah sampai atau belum tokopedia plus sudah gak ada ongkir gratis chat servis center kalo ada masalah tidak di jawab pokonya kualitas tokopedi untuk layanan pembeli menurun dratis sebagai pengguna tokopedia lebih dari 4 tahun merasa ini yang paling parah dengan aplikasinya,3,negative
Pantesan aplikasi lu gak laku. Ngadain promo tapi gak bisa dipake. Padahal akun gua udah bertahun tahun. Sampah,1,negative
"langganan PLUS jadi mahal, 150rb/bulan, terakhir bulan kemaren masih 30rb/bulan",1,negative
"langganan PLUS tokopedia ko jadi mahal banget. perasaan dulu 150rb/6bulan, bulan kemaren masih 30rb/bulan, lah sekarang ko jadi 150rb/bulan",2,negative
Perbarui,5,positive
yoi,4,positive
"ngasi limit gopaylater, giliran di pake kaga bisa, apa maksud nya?",1,negative
"lamaaa, ngomplain satu barang aja ga pecus",1,negative
bagus,5,positive
Mudah bertransaksi terlebih pembayaran via Gopay sudah pasti dapat Gopay Coin serba simpel,5,positive
"aplikasi lemot, dan gopaylater saya kena denda 50 ribu, padahal belum jatuh tempo, pas mau saya bayar udh kena denda astagfirullah",1,negative
barang original dan cepat sampai,5,positive
"pesanan GK d proses penjual, di batalkan tidak bisa, sudah melewati pembatalan otomatis tetapi juga tidak batal batal, uang ketahan yang jumlahnya GK sedikit, tolong lah Tokopedia perbaiki pelayanan kalian",1,negative
Sekarang Tokopedia Sellernya LAMA PELAYANANNYA... Masa Baru dikirim setelah 2 sampai 3 hari... Seharusnya Toped Memantau Seller seperti ini dan kalau bisa membuat keluhan customer kalau pesanannya dilamain oleh seller... atau Seller tidak perlu dikasih waktu lama buat siapin pesanan cukup 1-2 hari saja... klo lewat yang cancel otomatis... udah pesen pake go instant eh dikirimnya 3 hari kemudian.... Buat apa pake goinstan ???,1,negative
sangat membantu,5,positive
good job 👍 aplikasi mudah di ikuti,5,positive
ok bgt,5,positive
"parah cashback TOPED bisa hangus sekarang ,malah g bisa dipake semua cashback pas belanja ,,,, ikutin TIKTOK hancur TOPED",1,negative
mudah sekali,5,positive
"mengapa langganan plus sekarang menjadi 150rb per bulan, padahal dulu harganya cuma 30rb,60rb dan 90rb?",4,positive
busuk,1,negative
Apk. toko online ini cukup menarik utk di coba ... 😎👍❤️🔥,4,positive
EL NGARET,1,negative
mudah di gunakan,5,positive
Tolong ya diputuskan saja kerjasamanya dgn SAP express. Itu beneran gak becus ya kurirnya...udah seminggu gak sampe² kartu kredit sy,1,negative
"Saya pengguna baru,baru kali ini saya tau kalau tokopedia ini bagus,produknya,ok harganya ok,kulitas dan kuantitas nya ok,deskrpsi ny sangat detail sukses buat tokopedia dan pertahankan dan semoga kedepannya lebih baik...ditokopedia semuanya tersedia...❤️❤️❤️👍",5,positive
ok,5,positive
"transaksi barang dewasa, hrus memaksa kita bertransaksi menggunakan browser. sehingga tidak bisa di pake promo apapun. payah...!!!",2,negative
"pengiriman terlalu lama.. tidak ada tindakan dari Tokopedia..! padahal sudah jauh melebihi estimasi barang tiba..! di tambah banyak yg nipu jualnya..! sistem retur nya sangat ribet, pengembalian saldo lama.!",1,negative
"setelah sekian lama pake tokped, baru kali ini kecewa berat. uang di dompet tokopedia hilang, di rekening gak masuk. PAYAHH!!",1,negative
simple,5,positive
sayangnya kalau kehapus cache lalu hilang semua. dan juga kalau akun google kita rubah lalu nggak bisa masuk lagi keakun toko pedia.,3,negative
"langsung bintang5, walau pun baru mau mencoba nya, pake aplikasi ini semoga bagus dan gampang",5,positive
bosok,3,negative
"Salah satu kelebihan yang sekarang tidak ditemukan adalah tidak bisa melihat kapan penjual terakhir aktif. Sehingga tidak bisa mengetahui penjual yang aktif, jarang aktif, atau tidak aktif. Ketika berkomunikasi dengan penjual seolah sedang berspekulasi.",2,negative
"maaf, perlahan tapi pasti saya akan move-on ke SHOPEE , TOKOPEDIA MAKIN KESINI MAKIN ANEH. ONGKIR MAHAL, TIDAK ADA KURIR SENDIRI, PAKET SERING TELAT BAHKAN HILANG ( KUSUS J&T ) DAN HARGANYA JUGA LEBIH MURAH DI SHOPEE. maaf ya ... bintang 1 sepertinya cocok. padahal saya member platinum yg setiap bulan selalu belanja. 😕😕",1,negative
"Butuh sesuatu tinggal masuk ke Tokopedia, lihat barsng yg memang di perlukan",5,positive
"Nyari liquid udh pakai kata kunci nya tapi tetp gx muncul barangnya,",1,negative
"sangat puas dengan toko pedia , terimakasih toko pedia💪💪💪",5,positive
"penanganan refund lama sekali,",1,negative
"Pembeli adalah raja tidak berlaku disini, saya kena tipu oleh salah satu seller di Tokopedia. Di deskripsi dan gambar keterangan barang dijual adalah dompet kulit asli dan ketika paket sampai yang datang malah baju bayi, saya sudah ajukan komplain sebanyak dua kali tapi pihak Tokopedia tidak menanggapi sama sekali, disini gak ada cs manusia malah saya diarahkan langsung ke cs bot yang tidak bisa membantu apa-apa !!",1,negative
"sekarang loading di setiap pencarian produk terasa lama, meskipun wifi kencang. tolong perbaikannya",2,negative
"aplikasi lemot, banyak bug, entah kenapa Tokopedia jadi sering bug sama lemot😐😐 kedepannya semoga diperbaiki masalah error nya🙂",1,negative
oke,5,positive
aplikasi sampah. tempat orang jualan barang repack,1,negative
ok,5,positive
"first time, smoga asikk 😇",4,positive
buat seller jgn mau jualan disini pot gede,1,negative
aplikasi aneh mau mesen barang tapi ga bisa masukin alamat,1,negative
semakin kesini semakin buruk,1,negative
belanja sangat mudah,5,positive
KECEWA....SETELAH MERGER DENGAN TIKTOKSHOP DAN SELLER DI HARUSKAN PUNYA AKUN TIKTOK OKELAH NDAK MASALAH.TAPI SUMPAH SETELAH LIHAT MENU TAMPILAN TIKTOK SHOP KECEWA PARAH.LIHAT STATUS TRANSAKSI GK ADA HISTORI CHATNYA JUGA AMBURADUL.BELUM DI BALAS SUDAH MASUK TERARSIPKAN.DAN PARAHNYA SETELAH JUALAN BARANG PESANAN SUDAH TERSELESAIKAN UANGNYA GAK BISA LANGSUNG DICAIRKAN.SUMPAH TAMPAH PARAH.BANYAK TEMAN2 SELLER LAIN YG PINDAH POSTING DAGANGAN DI SHOPEE TERMASUK SAYA SETELAH ADA TIKTOKSHOP.BURUKKK,1,negative
"Langganan Tokopedia Plus, mau retur barang, padahal masalah ada di pihak logistik, namun malah dipersulit oleh pihak Tokopedia. Katanya layanan chat bantuan masuk golongan prioritas, saya chat dari tgl 01 Agustus 2025 pkl 11.00 WIB sampai saat ini tak ada respon. Mengecewakan.",1,negative
buruk,1,negative
bagus,5,positive
dalam hal jualan ini good tapi dalam uruan bantuan lamanya minta ampun + gaka fa pilihan kirim video ke penjual + gak ada pilihan kasih bintang 1 ke admin (toko karena lama jawab/kaku banget),2,negative
fast respon,5,positive
sangat puas,5,positive
menu boxing kode di pengembalian barang sudah tidak ada sekarang,1,negative
